name,text
X51005447840,"- PASARAYA\ BORONG PINTAR

“SDN BHD

woe BR No.: (124525-H)
.  NO19-G819-1819-2 JALAN TASIK UTAMA 4,
\ MEDAN NIAGA TASIK DAMAI

~ -016-5498846,
GST No. :

“14/03/2018 5: 5:57: 07PM ad

ee TAX INVOICE “
/TRN: CRO008964

: - COUNTER 3

-

co

: WALL! S TOPTEN CHOCOLATE T3ML.

oot: = WALIE“=24,80 71.60 1.60 °ZRL

“a WALL! ‘Ss TOPTEN CHOCOLATE 73ML .

1 WALK 1,60 1.60 1:60 ZRL“

""MAGNUM ALMOND 90ML

“Cloud 9'plus 229

560 CASHIER: 1 -|

: ale
re “ary VOM, \' UNITAmt. Exe. Amt Inc. GST.
mee, Price belle Jax Tax Code...

1 WALK «4.80 4,504.50 ZRL

+ WALK 0.50 O50 ° 0.50 0 RL

_ Total includes GST 0% B20
“Customers Payment :
Cash 20.20
Change 12.00

GST Summary = Amount(RM) Tax (RM).

ZRL=0% 8.20 0.00

*Goods sold are not returnable --
Thank: -you for shopping at. PASARAYA ~
~ BORONG: PINTAR SDN BHD ,

u

. ae) zi oy

Cl

"
X51005447848,"3)

LIAN CHI PU. TIAN VEGETARIAN

RESTAURANT SDN BHD
(1095514-X3
(GST ID No : 001147416576)
54,JALAN SS23/11,
TAMAN SEA,47400
PETALING JAYA.SELANGOR -
Tel: 03-7805 7889, 016-3020 669

Table :8
Cashier;
Date : 06/01/18 12:17:26 PM
len ss Qty.——S—sC*Price Amount
(Ss). @1890
CURRY MIXED VEGE
515 1 16.85 168% SR
(S).” @ 13.90
517 1 14.73 1473 SR”:
(12 PCS) @ 12.00
*XINGHUA' SPRING ROLL
410 1 12.72 12.72 SR
(POT) @3.00
TI'GUAN YIN TEA
822 1 3.18 3.18 SR
(B)  @1.50
PLAIN RICE
922 2 1.59 3.18 SR
oT Gross Amt: 47 80
Svr Tax: 2.87 --
GST (6%): 2.86
Net Amt : §3.55
GST Summay — AmownttRAl) —Tax(RM)
@ 2.87 ° 6.00
SR@6% = 47.80 2.86
THANK YOU ;
,

PLEASE COME AGAIN

"
X51005447850,"“, . POKKA COFFEE VANILLA MILK: COFFEE. |

PASARAYA BORONG PINTAR
SDN BHD

BR No.: (124626-H)
» NO 19-G819-1&19-2 JALAN TASIK UTAMA 4,
, MEDAN: NIAGA TASIK DAMAI °

016-6498845,

04/03/2018 15:41: 52

. ‘TAX INVOICE
TRN: CRO007636 : -
' COUNTER 4 CASHIER: 11...

/ -QTY UOM UNITAmt Exc. Amt Inc. GST. °
‘ Price Tax Tax Code.

i :

71 WALK 3:20. 3.20 3.20 ZRL
 , *Total Qty: 1.00 3.20 ©
—TotalincludesGSTO% 3.20 *
. Customers Payment :
Cash 5.20
. Change 2.00 © .
GST Summary  Amount(RM) Tax(RM) — -
ZRL=0% ~~ 3200.00 ,

*Goods sold are not returnable
- Thank you for shopping at- PASARAYA ©...
‘BORONG PINTAR- SDN BHD. a

ae ee peo Lots og

"
X51005447852,"299: ‘SPEED HART s/B ‘gi983?- x)

“LOT P, T “B11,” “JALAN: HSA,

02S TAMAN BERKELEY * 2

as “44150 KLANG; SELANGOR

© 1249-THN PANDAH CAHAYA ~
a ss [Oy HO"": OBIT.

‘woe HO"": 3 - 1946/100/10922

"
X51005447853,"- “99 ‘Sreeo ART. 58° “419537 %)
etry Pee 28thy. SBLAK ANGSA,
: “TAMAR, ""BERKELEY.
At 180 ‘KLANG, SELANGCR:.
“434? TRILL 10H 56 aes
= 6ST, IDs ng ‘y gootdl?

7 S000? oo

sc <0 Sain coun R's
85 x RH, AZ SC Sas

"
X51005447860,"AEON CO. (M) BHD (126926-H)

ue SRD FLR, -AEON TAMAW MALURT SC
JLN JEJAKA, TAMAN HALURT
CHERAS,: 59100 KUALA LUMPUR

i GST ID .: 002017394688

Jas ~~ SHOPPING HOURS
MON-SUN: 1000 HRS - 2200 HRS

1x 000004089728 5.G0SR
SAKUMASHIKIOROP
1x 000007572023 5.9058
BINDER CLIP -BL
1x 000006731878 5 .S0SR
T50VEN CAR NECK
; «Sub-total 17.70
4. Total Sales Incl GST... 17.70
Total After Adj: {nel GST 17.70
CASH 50,70

| _ (ten Count 3 Change Ant 33,90
+. » ° Invoice No: 2018021951320026157
‘GST Summary Amount Tay.

BR & 6% 16.7] 0,99
‘Total 16.71 0.99
""19/02/2018 16:45 §132 002 0026157

0283605 SHES NP MARY

“DATSO:S SUNWAY VELOCITY
TEL 1-300-80-AEON (2366)

="" THANK YOU FOR YOUR PATRONAGE

PLEASE COME AGAIN

: =

"
X51005447861,"“ “Tene: “W). aa
“(GSr: Rew No. -001492992000) .""*>

- No. 8, Jalan? 7/11 8B 3: Desa: Tun. Razak :

""58000! Kudla-Lumpury, Mala: “ie

© SUNWAY- VELOCITY,’

01/03/18 ree
“WONG: PEI YI

“Meaber Card No. : 2008011381468
Card Expiry: 30/09/18

Amount 7.

- Deseription:

- TONBOW: C/Tape:-6x soak
""69. 19.78 T-:

“La Xe VENTURE UREA CB) 51250002
Member Discount ‘ 14"" ;
. PU ‘EXPANDING : FILE- 18...

“Member Discount:

net Ine]. DoF: ast “49,39
Rounding Adj225) 29) OS) O0LL
“Total RY ld
 Gash:2°
~ CHANG:

“1ten Count? oo, 5.

uGST Summary® Amount. (au) Tax, (RM) 2
T@.6%"" 2.18

2. > 0% 0. 00

2 ” BE ry ‘POPULAR, CARD MEMBER
""AND"" “ENJOY: SPECIAL’ DISCOUNTS’
THANK YOUS, -PLEASE -GOME » AGA LN:
“www: popular.com. ay”
Buy. Chinese books online
: jwy.eopularon! ine. c con. ay.

"
X51005453729,"3180303

'

. LAK bitvG STATIONERY SOtd GO
(162761 4)
0.92 8 33 JALAN SAY SEXSYBEGS,
TAN SERDANG RATA,
43300 SEfa KEM DaGan STLAMICR

CARA, Erscan
GST ID : 007139201536
Tax invowe
a ROPE te ES Ode
Cry To Aw

Ont ate $4399 (119 0 9$era) 6-199 SR $5.90
. Risen Eaign ih1) go S800
303 Metal Nore Badge Cid 1 NW

Total Ana ich GST 69 6% 1980 /
Ramnsing Adjeunendt !
Total Awe Payette: 1990 /
Poxd arround 109 6)
Charge: Pee
Toud Ory Tender : 101

THANK YOU

Fee my enui lease coniastin
"
X51005453801,"3180303

GA. HANDICRAFT & TAILORING
19, JALAN KANCIL,
OFF JALAN FUOU,
$5100 KUSLA LUMPUR
HALA YSIA
Company Reg No. .7S495-W
GST Reg No. 001943532796
TAR INVOICE
invoice NO. CS 10012
Oaie: 2002013 13.01
Casnuer 8: ot

RM Code

SAFETY PINS GUTTERSLY - S$

S.CQBORS ¥ 17.00 10200

Subtotas : 102.00
Towle oGst 923

Tolal Incl. of GST 102.00
Yotm Amt Rounged ~~ ——~SS*«02.00

Payment ; 102.00

Change Oue : 0.00

Tota Item(s) : 6
GST Summary Amount Pd) Tae (RAY)
SR ames 96.23 6.77

see THANK YOU
wrres PLEASE CONE AGAIN *°°**

SR
"
X51005453802,"venes C3493)

ve MSN iG STATIONERY SON BIO
(162761 a)
NO.32 8 33. JALAN SA 19. SEXSYENS,
TAMAN SERTANG RAYA.
43300 SEAL KEMOANGAN SELANG CIT
CARUL EHSAN
GST 10 : 002139201536
Tox Invoice

OTE, SN

Oy Ta RM
Camara 1399 (110 6 S$mm) NO SA 11669 /
Nese Sacgze (4) @ 0 $400

” 809 wesaiName Betge Clo 2. oR aaag /
+ 100s 8 26 0000

Totat Aat ket, GST @@ 6%: 13900
Reunding Adwairent .
Total Art Paysite :

Paad Araouie-

Chenge :
Toud Gry Tense =

rT Tyan
i (Paap

THANK YOU

Cee enw arene chease Che beed ut!
"
X51005453804,"3180303

. UAN HG STATIONERY SON BHO
(6276 4Mty
NO 32.3 3). JALAN S819, SEKSTERS,
TAWAN SEROANG RAYA,
43300 SEPIUKEMBANGAN SELANGCR
Os, ENSAN
GST IO 002139201536

Tax lore
oa PIAS i S208
Cy Tac Ana

FCansel 187907. 75 Tach t 2 SA 1203
TSG. Vetit0 (noes) 4B $ £400

Total Ant incl, GST 63 6% ¢ 12:90 /

Rounding Adjssirend
Totat Area Payette : 12.00 7
Pasd Aproutt . Do
Change : eco
Toteh Qty Tender : 2

THANK YOU
Rov ary enor. ole ote Conta ut""
"
X51005568827,"Banh Mi Cafe eR
Dimi Hiki: ‘panh mi cafe sdn: bhd 1110G44-He es

No. 1 Jalan Puteri 7/10 oh,
Bandar Puteri, 47100 Puchong , aS
Selangor, Malaysia
(GST Reg, No : 0003067002838) d
GUEST CHECK —-
(¢ Table’ a (c
.cglé é*TNV No..: 153887 -Pax(s); 2 . be
> Date : 29-10+2017 18:31:45 ia
Cashier: Cashier A d -
' Qty Description. “Total TAX ae
ee eee ee ee i
1; 205 SUONG. NON RAM CHUA : 9.90 SR. &
= 205 Sweet &Sour Pork Ribs “ct
de, 217 Tau Hu ‘Gon Thit Chi 9.90 SR %
217 Stuff Meat Tau. Fu ope St
” 605 TRA “DA 1 oO SR cal
605 Vietnamese Iced Tea oy

Total (Excluding GST):
Serv. Charge (3%);

GST payable (6%)::

Total (Inclusive of GST):
Rounding Adj.:

TOTAL: .

Closed: - 29-10-2017
Server: Cashier A

GST Summary inant Tent

"
X51005568829,"lot

vuunin

wsccte

Ly
saris

THAI

WATER

1

“tas

“1 {lay
I
Cs WG
oo ris
wy

SCY WSS BRAISED
ies PORK LEG SMALL

, y 2 32 PHRANAKON'
! SALTEDEGG

__ SQUID niin Gen

KAILAM atti fa

84 THAI'STYLE
KERABUTOFU in

j130 PLAINRICE
6 {11 3COCONUT

7 ‘116 OISTIELLEO

‘@ 1068 COLD
PANDAS GINGER

g

“ir

Tae Description ; te
veeeey IS

DUTERI.
as 49100. DO PUCHON. ""SELANGOR -
sehr OF s0st: 9! ee

: eae fap Tables
$ © oe Bt; 08. eae “2 AZ Boat

[Ove
er

1

74

i

we
'
:
'
:
:
.
:
;
.
‘
;
‘
:
:
4
‘
;
‘
H
+
1
y
‘
:
‘
'
.
,
’
’
:
!
‘
:
‘
:
i
‘
i
'
:
>
1H
i
.
:
i
‘
'

ciel) ie

ad

Grand Total :
Cash Received :

AVERAGE / PAX(S) :

°

i

Change:

ee eae

a""

PS
aa
aS

con ee

Ty

ERTS

ela

ject)

Shes

I
Dae
ey

are

ee

roe fe

"
X51005568880,"4, - MRD. ¥(H)son BHD a mo
oof Co-REG:860671-D “|
‘s LOT 1851-A &:1851-B, JALAN KPB 6,
js KAWASAN PERINDUSTRIAN BALAKONG,
“43300: SERT -KENBANGAN ; SELANGOR” s
“(GST ID No 000308020362) oO
“. CENDAH: PARADE), en
“TAX INVOICES’

sarler. BRUSH :47-2311 £8
0038-04-06"" ~ 5/40/160. e
9087860. os 1X 2,70 -2.70 2°
“CEMENT KN. BLK~2° mo ag
KF12°- 12/240 eT
9071872 “TX 1,600 1.60. °°
HSS| TWIST -ORILL 5.5# ag,
' KH22 =. 10/500. ne
~ 6909906163102 - 1X 3.30 3.36 >
HSS/ TWIST DRILL 6#1 8 ve
KHI2,= 10/500 en, a
6909906183103. 1 x 4.90, 3.30-
“CURTAIN STRAPS; eS
CKI1-22-31 - 10/400 ad oe
i / 2 7 2. 0 $00
Herts) ig 8 Bose aty(s) 3 6 Ts
Tore INCL; gsTebs "" RM 15.90 °°
C RH 50.00°
“Cane” RM 34.10:
. -
“GST Summary Amt(RM) = Tax(RH)
GST: S86 15.00 0.90 :
feees mira sewn ee neon ee ee - + ---eee *

“79-09-17 18:38 SHO1 2J03 719 RO00100808.
OPERATOR ‘TSGC - KARKT DAMHAR BAHADUR”

EXCHANGE. ARE. ALLOWED. viTHIN ve
oe eT DAY WITH RECEIPT: ©
‘STRICTLY No CASH. ""REFUND.

“yes og ae
ei. a

wey. Xa * on os, Oe

"
X51005568881,". HON HWA HARDWARE TRADING *-
“Company Reg. No: 0010551 94X on
NO, 37, JALAN MANIS ra) TAMAN: SEGAR,.
-'§6100 CHERAS.. KUALA LUMPUR. :

2 '+603-91, 30 2672.
GST Reg : 004 125220362

eee Teocaioiee
""bones areio eo © 217092017.10! 2037 AM
“ME: ,.C2-0-

-Cashior : cash =
Oly: Dosciiption
"" 0. 9 3/4"" ALONINTUM ROD e

2: Bric’: tt
7600, 840 SR
Ay 00... 6.00 SR"" ©

vf ‘gst Surat

a “Codo.. os, Net Amit.
oe SR. “SR. : ae 981!
P98 e

“Tolar ae

Thank} you. ti g Please come, ‘again: a
- A Goods Sold a are. eno returnable fo retin 4.of exchange Ne

"
X51005568884,"MR. O-1.¥. SON BHD °

,

2

< 43300 SERI KEMBANGAN., SELANGOR
J]

(CHERAS LEISURE HALL)
dae CTX INVOICES
BATTERY, LRO3~4B Aan 4 PCS — 85

“(COZREG :704427=T ). ron
LOT 1851-A5& 1851-B, JALAN KPB 6, ‘halt
KAWASAN PERINDUSTRIAN-BALAKONG ,:

(GST ID No 001092886528)

Ai * “40/144

total Incl. GST@BX RM Je

ASH RW 4.00% =a
sane RM 0.10
-GSt,Sunmary Amt(RM) — Tax(RH) e
a S@6x 3.68 0.22

hp

S

sya DAYS WHTH, RECEIPT. 53 °

oe 14-17 13:11 SHO1 2109 12 000011248:
“OPERATOR TRAINEE CASHIER ° ao

EXCHANGE ARE. ALLOWED WITHIN”
“SL STRICTLY<NO® CASH: REFUND.

"
X51005568891,"“HON HWA HARDWARE TRADING
Company Reg, Na.: 001055194%
NO.37, JALAN MANIS:7, TAMAN SEGAR,
56100 CHERAS, KUALA LUMPUR.

‘ Code % Not Amt GST _ Total(RM)
“SRO “SR 261.32 15.68 277.00
“Total 261.32 15.68 277.00

""Thank you | | & Please come again !!
- |. Goods sold are Not retlurnabte for refund of exchange Il

+603-8130 2672
GST Reg : 001 125220352
; TAX INVOICE
CB#: 69159 08/02/2017 3:43:01 PM
Mi -: C1-0
-Cashler: cash3-
oy Description Price Tolai(RN,
2. 2 I’ TOWEL ROD | 6.00 12.00SR
cae BRACKET(END) : .
oo! 2 3/4 TOWEL ROD 400 9.00SR
©, BRACKET -
-* § 3/4°TOWEL ROD 4.00 20.00 SR
BRACKET(END) “
4 3/4 TOWEL ROD §.50 22.00 SR
BRACKET(ROUND)
1 25MMX1OWALLPLUG 3.50 3.50SR-- :
1 SANDFLEX SAW 450 450SR ¢
BLADE 18T
1 SCREW 7.06 7.00SR
§ 3/4"" V BRACKET 4.50 7.50SR
6 1"" SASTEEL ROD . 15.80 $4.90 SR
ftem Decount 000
17 3/4"" ALUMINIUM ROD §.80 98.60 SR
44 Typo: 10 Total 277.90
Discount: 0.90
RoundingAd) 800
Total inclusive GST: 277.00
CASH 277.00
GST Summary

"
X51005568898,"Www /.ivopac. com: :
6 ST REG: 000565805056"",

6es21s30777
30/05/2017 10: 18: 02 AM moat

 TO2"". “cabtler 0° ME -

tt m n Cou + - “item n 500"" :

Terms & Conditions” aa :

Goods ‘sald are not not refundable: wit ash.
{For exchange. of.goods sold the following apply:
. 1. The original.receipt must be presented i
a 42s. Exchange is done within 7 days from date: of recelpt..

42: In ‘good;conditun and in, It's ofiginal pakclng .

oe

1.00 PAT, - 610000 ce io 6,00: SR
Sotits Nh :
Price Label (eiatn) cee ae
“f 2.00;ROLL * ""4.5000"" 3,00 SR -
ve : wy \ 5

!

"
X51005568899,"HR. O.1.Y. SON BHD

| (CO.REG :704427-T )
| LOT 1851-A-& 1851-B, JALAN KPB 6,
KAWASAN PERINDUSTRIAN BALAKONG,
43300 SERI KEMBANGAN, SELANGOR

(GST ID No :001092886528)
(CHERAS LEISURE MALL)
-TAX INVOICE-

“CLOTH PEG E-140 ae

WA36.- 6/60.

~9585112901408-—-— = 1X5, 90-590""
“Iten(s) y 1 a 7 aiiey 1
“Total Incl. qsTesx. = SSS*S*S*C*RN SGD
CASH RN 5.90 |

“GST Summary | Amt(RM) = Tax(RH)

GST S@6x 5.57 0.33
feces ¢

1B- 10-17 16:16 SHO 2709 =-T3 R000000163
“OPERATOR GCHT - NOR MASLIZA he

EXCHANGE ARE ALLOWED WITHIN
TT -DAYS WITH RECEIPT.
~ STRICTLY NO CASH REFUND.

"
X51005568900,"(C .
© LOT 1851- iy 8, 1881: “BY “JALAN: ray ry

> KAWASAN PERINDUSTRIAN BALAKONG, feo ES,
43300 “SERT: KEMBANGAN SELANGOR.”

2 (GST. 1D Ho™ 2001092886528).
De (CHERAS: LEISURE: MALL)...
, ‘INVOICE- =

“Total Incl. 1 GTag§
“CASH: .
CHANGE

"
X51005568911,"Se |
WR.-D.1.Y. (KUCHAI) SON. BHO
; = 7 CO-REG:750441-H
“LOT. 1851-A “& 1851-B, JALAN KPB:6,
"" KAWASAN, PERINDUSTRIAN BALAKONG, a
- 43300 SERT KEMBANGAN, SELANGOR -....-:
“ (GST ID No :000473792512)
: (TESCO EXTRA KAJANG)
~TAX INVOICE-

| BOOSTER CABLE “XH-5O0A +8,
~CE72.- 10,

- 9001620. 1X 29.90 29,90"". .
HOTH’ BALLS” 106 an . o
EC21-41- mM - 10/100
. 90639777 eV Ke 2,
OLY GOLO<TWIST DRILL SHH
L822. = 20/1500

9071246 2 meee ADE Xe

"" HSS_TWIST..ORILL’ ex 160Hi oe SS

~LG32=42,= 10/400 at

; 6909906163107 1s 1X’ 3,30: 3,30"" .
Item(s) 4 ty(s) 4
TOTAL INCL GST@6X M3780 -

“CASH... RM 40.00.

# CHANGE Se RN 25:20

“GST summary . Amt (RH) - Tax(RM)

_ GST. S@6X 95,68 2,14

pede wefee «eee e beeen eel ee eee nee e eee

08: 03-17. 13:42 SHOT 8028 T2 00017473""
OPERATOR TRAINEE”

""EXCHANGE. ARE. ALLOWED. arta ae
oan 7'DAY. WITH RECEIPT, ©) 0
*<S STRICTLY NO CASH REFUND, °

"
X51005568913,", ot : ans a aera ina es “ .
TRH HAD SOW BHD Sp
; * (1074617K). sD

hs “IKE A Cheras, -
Cane “No. a valan Cochrane ane
Same runt Mee?

“GST Now: 000115154944>..

Per) Se piaptoiniatataieeiatetaiee tate eer

“ ie ye ee ©

‘Slip: 000000001 1000736498

“

ot

pecs bio

Bate
_ Staff:

poe
gy os ,

Wee
ue ""9857

0

ge ‘BOSTRAK: RO. sos?
sD pee 28800""

- Tia RH ineling SI ot
2 Rounding. Adj;
2 Total Rounded

wl Visa es 8 9800
8 oF sa, 00° apg
i El. at on 507,56.

"
X51005568914,"o 7 | ins oceanic ioe

° os TKEA» Cher Has. ss - : o
- No a4 dalan Cochrane. 2 yy. Ser

+ 95100 KUALA LUMPUR © iy
OT No. aad at fons

wie
Peony Sate: mae oe | :
eae, oat whe S68

aia ‘els con 2) of ne
84.9 9.00 | ro

- rotons TeooURES aH oer m0, 0 &: so

, econo aay es:
- Rounding Adj, £0500...
> Total Rounded

ae ‘Mastercard

wet eee nme einen

as

nn ae
#73620000011000140428% |

"
X51005577192,"FY OO osstsa

43300 SERT KE

SELANGOR
TEL: O3-G9433143 FAX: O8-89433143
GST HO: 001663156229

TAY TOTAL: 0. a9

SOCNS SOLD ARE NOT RETURMARLE,
THANK YOU,
"
X51005587254,
X51005587267,"Ant Exch-GST(RY).
Se BOE ee

"
X51005605284,"ADVANCO COMPANY

ny Reg. No. + 7251 86-V

\ valan Vilangsa Detina 12,

Vangsa link, Wangsa Mait,

13 Lumpue

<BG72

SST Reg! os 1éSe4asu74
TAX INVOICE

2MCSLC iE

: Total Inc usive GST: 83.00
CASH 85.00
Change 2.00

GST Summary

Thank you & Please come again.
Goev's soit are not sctumante for refund of

"
X51005605285,"y AUALA

TAGES

MULT

"
X51005605286,"o€
. ORY SHE SV 25926-F3
MECN TAMAN MALORT So

O 3900€813990;, 5 .S95R
STERILE FILTRAT

Sub-total

total Sales inci 35?
Tetai After Aci Taci G5;
CASS

tem Count | Change «st 4.5
Invoice fee: 2O1BS20S5 1329073855
GS! Sueqary Amount Tax

Sk o €% aH 18
‘etal 3? a3
06/62/2618 32:2 5132 902 Yo23655
3137) NOSSHAM BINT GHaAMEE Sia

chen

CAISD SUNMAY FELICITY
TEL i-SOG-ED-AEGN (2065)
THAMK ¥OJ FCR YOUR SASRCNAGE
PLEASE CCHE AGATA

EMT TAT

Lo v "" Pay Alveade,
"
X51005605333,"POFULAR BOO.
) CO. (M) SDN BHD

13325

(Coapariy No. LIS ory
(O5T Reg Ho. 001492992000)
No @, Jalan 7/11GB, Desa Ti Raz
$6000 Kuaia Lumpur, Halaysia
NL FESTIVAL CITY HALL

Tel : 03-43424540/20
O7/Oi718 14:4] Slip Hows 7O1G3e=OR4
Korhasaida Travs: 354910
Rescription Aaicemnt
70g F.Copy 4500'S
dr 8 13,49 41.07 T

Stat-Great Saving 4

) Total RH Inci. of GST 31.47
Roading Adj -6.02
Total Ri Sia
Cash “0
CHARGE 18.5%

Ttea fot _ . 3
6ST mary fmoant (RM) Tax (Rj

18 62 29.87 1.76

jotal _ Savings 9.60
FE A POPULAR CARD PEKEER
AND ENJOY SPECIAL BISCEGNTS
THANK YOR. PLEASE COME AGAIN,
want. POgm ar COR. BY
tay. Chinese books onl ire
tant pcgularonline.cce, sy

"
X51005605334,"POPLLAR BOOK
CO. _M) SDN BHD

(Go. Ne. £13925-8)

2a Logpur. Malay

SUNBAY VELOCITY

Tei 2 O8-920: BeRE 5920
29/03/18 13:24 ‘Slip Ko. + OOLOLIIIIT
BONG HUI LING Trans: 121722

% RING Bea's

Total RM Incl. of ‘GST 9. 65
Cash -50..00
CHANGE 40. 35

Naouny Ci) Tax ChE
3.1C BS

BE A “POPULAR CARD WEMBER
AND ENJOY SPECIAL DISCOUNTS
THAN YGE. F CCME AGAIN.

Bay Chinese books ontine
wey. popularon! ine. cog. ay
"
X51005605335,"POPULAR BOOK
CO. (4) SDN BHD

Tak 0g

12/91/18 16:52 Slip No. > 9020070154

PEI YI Trans: 77499
ites Se rlas Tek
Ge Pfui OSs
ape © 13. re 27. 38 T

Stat-Great Saving -6. 40
fotal RM incl. of GST 20. 98
Rounding Adj 0. 02
Total R¥ 21.00
Cash -50.00
CHANGE 29. 00
gout CEM) x CRMG
9.70 a)

$ PRES . -

Be A “POPLLAR CARD WEMBER
_AND ENJOY SPECIAL DISCOUNTS

Be
eee, popnlaronline.< COB. BY
"
X51005663272,
X51005663273,
X51005663276,
X51005663277,
X51005663278,
X51005663279,"+

_ SYARIKAT PERNIAGAAN GIN KEE
- (81109-A)
NO 290, JALAN AIR PANAS,
SETAPAK,
53200, KUALA LUMPUR.
TEL : 03-40210276

GST !0 : 000750673920
SIMPLIFIED TAX INVOICE

» CASH

DocNo. CS00012441 Dale. 28122017.
Cashier : USER Time: 11:58:00

“Salesperson : Ref. :

* Item Qty SiPrice Amount Tax

“. 1971 1 148.40 148.40 SR
- PASIR HALUS 1 LOAD (SMALL)
“TotalQy. 1 44840 °° ~
Total Sales (Excluding GST) ; 140.00
Discount : 0.00
TotalGST - 8.40
Rounding : 0.00
Total Sales (Inclusive of GST) : 148.40
CASH : 148.40
Change : 0.00

GST SUMMARY

TaxCode % |= Amt(RM) Tax (RM)
SR 6 140.00 8.40

Total : 140.00 6.40

3-40
GOODS SOLD ARE NOT RETURNABLE, THANK YOU.

ee ~ oe

"
X51005663280,
X51005663293,"ZVRO2AWIR Pavers

NGAVKANTAMi, ©

"
X51005663297,"Z1@OZ-olys

BEYOND BROT HERS HARDWARE ~
(872981-V)

LOT 1-0-2, JLN 1/50,
DIAMOND SQUARE,
OFF JLN GOMBAK
53000 KUALA LUMPUR
TEL :03-40211233 FAX : 03-40223233
IVAN_KONG 12@HOTMAIL.COM
GST ID : 001921974272

oe _TAXINVOICE
Bill To: ™

PDP UTEK (M) SON BHO
-: SEBELAH PETRONAS

». AMPANG
™. NEAR TO KPJ HOSPITAL
: | 019-2616 281 281 MR.NEO
""DocNo. —_: CS00067741 ~~~ Date: 147032018
: . Cashier : USER Time: 16:37:00
- ~- Balespersor : Ref.:
(GST) (GST)
_ttera ty Price SiPrice Amount Tax
“44028 1 150.00 150.00 15800 sRr--
“7 BATU CEMENT (A) 660PCS “
“11048 2 90.00 e480 16060 sh *-
~ PASIR HALUS .
A 1000 6 18.00 1698 101.76 SR.
~ YTL CEMENT S0KG (NEW PRICE) us
~ 11036 1 300 3.18 318 SRo
(7 KAPUR AI .
* 10012 2 300 3:18 6.36 SR
& SALUNG TANGAN GETAH (1PAIR)
1682 1 200 2:12 212 SR
é ‘BENANG NYLON #18
5. 2587 1 16.00 16.06 16.96 SR
“GERMANY SUDU PLASTER
4g 2564), 1 6907.31 731 SR
“. SUDU PLASTER KAYU (NORMAL)
5 2686 1 460 477 477 Sk
- PAPAN SIMEH (HITAM)
14621 1 19.00 21.09 21.09 SR
°° MIMAN RULE TIMBANG 16°
“3870 1 100.00 106.00 106.00 SR.
© KERETA TOLAK H/0 (OREN) :
3416 1 1.2000 1.27 1.27 SR
‘0 PAKU KAYU 1° (KECIL) ;
9 3482 1 000 0.00 0.00 SR -
- MAYBANK- $122 0481 6723 °

“Totally. 20° °° ————~<CS~S~‘“‘is:~S*«S GH.

Total Sales (Excluding GST) ; 566.50
Discount : 0.00
YotalGST : 33.93 /

4 Rounding : 0.02
: os (Inclusive of GST) : 599.45
CASH : §98.45
Change ; 0.00
“ee GST. T SUMMARY ee
‘| Tax Code & Amt(RM)  Tax(RM)

wk SRO 6 565.50 33.93

RARER.

"
X51005663298,"3 1Bo30Ny

& ot
“~C ‘
a
AL MENDIS-THE-MINES: >
LABITASAYA: FOOD. N BEVERAGE- SDN BHO.-
(1168272-U)
(06- 107; LEVEL ‘| THE MINES. MALL SERDAHG
SRI KEMBANGAN, 43300
SELANGOR DARUL EHSAN.
(GST Reg. No : 001685499904)
Tax Invoice
= .
Table 23
Orders: 116455
1 B3l1#: vOO1- 515592 Pax(s): 2
~ Date — : 21-03-2018 13:29:51
Cashier: TANEEM
EMS Ref:
180321142906 £18592. i}cb691918+365
Description aly u. “price Total TAX
Maghgout Lamh “ ist
22.50 22.50 SR
Garten ‘Salad (8)
1x 5.90 5.90 SR
TEA POT BIG
, 1 x i2. 90 I2. 80 sa w
Total (Excluding 6ST): 41,30 :
Serv. Charge (10%): 4.13 fl
GST Payable: 2.73 0
Total (Inclusive of GST): 48.16 4.
‘Rounding Adj: -0.01
Closed: 011 21- 03- 2018 14: 29: 00
Server: TEMP STAFF
CASH : 50.00 :
CHANGE : 1.85 =
GST Summary heount (RM) “Tax R

(RH)
SR (8 6%) 45.43 2.3/.

sty Thank You #t#+
Please Come Ayain
_ POWERED BY SISPOS .COM.MY

"
X51005663301,"31g 0D ol'3

oy!

a
mee

\

LIM SENG THO HAROWARE TRADING -

No 7, Simpang Off Batu Village. ;
“Jalan Ipoh Batu 5, 51200 Kuala Lumpur )
MALAYSIA
Tel & Fax No‘ 03-6258 7191
03-6258 7191

Company. Reg No. (002231061. T)
GST Reg No. 001269075968

TAX INVOICE
Invoice No : CS 24198

’ Date: 03/02/2018 15:28

Cashier # . LST

: RM Code
“BEG GUNI
“"" 10.00NOS x 0.76 7.00 SR

Subtotal : 7.00

Total Incl. of GST

7.00
Payment : ee

Change Due ; 0.00
Total Item(s): 10

GST Summary = Amount(RM) Tax(RM)

“SR @6% 6.60 eo
esesacee THANK YOU ‘8
“**** PLEASE COME AGAIN ****

""GOODS SOLD ARE NOT RETURNABLE*

"
